Combo,familia,linea,codigo,descripcion,puntos,precio_preferencial,precio_negocio,precio_emprendedor_no_categorizado,precio_emprendedor_categorizado_y_tdf,precio_emprendedor_sin_iva,psvp_lista,veinticuatro_sin_interes,veinte_sin_interes,dieciocho_sin_interes,quince_sin_interes,catorce_sin_interes,doce_sin_interes,diez_sin_interes,nueve_sin_interes,seis_sin_interes,tres_sin_interes,por_comisionable,vigencia,tres_con_interes,seis_con_interes,valor_comisionable,imagen,ficha_tecnica,discount,event
501,Durables,Capri,90050509,COMBO FLIP Y PELADOR DE VEGETALES CAPRI,137,$440181,$489090,,,$586908,,$32606,$39127,$41922,$48909,$58691,$65212,$97818,$195636,,SI,,,0,https://i.ibb.co/whM24qw8/Disen-o-sin-ti-tulo-40.png,,PELADOR DE VEGETALES GRATIS,
502,Durables,Terra,90050510,COMBO FLIP Y PELADOR DE VEGETALES TERRA,137,$440181,$489090,,,$586908,,$32606,$39127,$41922,$48909,$58691,$65212,$97818,$195636,,SI,,,0,https://i.ibb.co/0pYmBkBm/Disen-o-sin-ti-tulo-42.png,,PELADOR DE VEGETALES GRATIS,
503,Durables,Ceramica,9005011,COMBO FLIP Y PELADOR DE VEGETALES CERAMICA,137,$440181,$489090,,,$586908,,$32606,$39127,$41922,$48909,$58691,$65212,$97818,$195636,,SI,,,0,https://i.ibb.co/jkP1XBKC/Disen-o-sin-ti-tulo-41.png,,PELADOR DE VEGETALES GRATIS,
504,Durables,Nuit,9005012,COMBO FLIP Y PELADOR DE VEGETALES NUIT,130,$417690,$464100,,,$556920,,$30940,$37128,$39780,$46410,$55692,$61880,$92820,$185640,,SI,,,0,https://i.ibb.co/YTYVx5cH/Disen-o-sin-ti-tulo-43.png,,PELADOR DE VEGETALES GRATIS,
